site_name	title	company	record	area	link
사람인	[핀테크] 신용카드 결제 시스템 개발자 채용 (정보계)	피네보(주)	5 ~ 10년 · 정규직	서울 서초구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50023267
사람인	(IT경력) 창고관리솔루션(WMS) 운영 및 개발자	(주)프리오	2 ~ 6년 · 정규직 외	서울 금천구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50021803
사람인	[정규직] WEB (Front-end, Back-end)개발자 모집	(주)제인소프트	3 ~ 10년 · 정규직	경기 용인시 수지구 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50020032
사람인	C++ 시스템SW 개발자 경력직 채용	(주)지비소프트	3 ~ 8년 · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50017403
사람인	정보보안 취약점 분석/CERT 경력 채용	(주)클럼엘	경력 3년↑ · 정규직	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50006779
사람인	[Telperformance Korea] IT Analyst(5+ 이상) 정규직 채용공고	마조렐코리아(유)	경력 3년↑ · 정규직	서울 용산구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49946423
사람인	2025년 파라타항공 상반기 부문별 공개 채용	(주)파라타항공	신입 · 경력 · 정규직 외	서울 강서구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49996657
사람인	(주)스카이오토넷 - 임베디드 SW개발자 (병역특례-전문연구요원)	(주)스카이오토넷	신입 · 경력 · 정규직 외	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50004955
사람인	[(주)토마토시스템] 모바일 개발자 채용(경력)	(주)토마토시스템	경력 3년↑ · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50003047
사람인	(주)팬코 디지털혁신실(전산,IT) 경력사원 채용	(주)팬코	4 ~ 12년 · 정규직	서울 성동구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49737395
사람인	패션아이웨어 [마노모스] 웹 비주얼 브랜딩 디자이너 모집	(주)마노모스	2 ~ 10년 · 정규직	서울 성동구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49998043
사람인	2025 (주)퍼브 플랫폼본부 금융권 JAVA 개발자 정규직 채용	(주)퍼브	경력 5년↑ · 정규직 외	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49986140
사람인	[삼성SDS자회사] (주)시큐아이 경력사원 채용-개발(CLIENT그룹)	(주)시큐아이	경력 3년↑ · 정규직	서울 종로구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49985961
사람인	음성인식 AI 혁신을 이끌 [AI 엔지니어] 모집	(주)덴컴	경력 4년↑ · 정규직	서울 강남구 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49985263
사람인	[EPIKAR] 서비스 플랫폼 프론트엔드 개발자 채용 (5~10년)	에피카(주)	5 ~ 10년 · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49732155
사람인	[의류벤더] 신규 ERP 개발(JAVA / WEB) 및 운영 전문가 채용	(주)와이아이씨	경력 3년↑ · 정규직	서울 서초구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49981867
사람인	신일제약(주) 전산 신입 및 경력 채용	신일제약(주)	신입 · 경력 · 정규직	서울 동대문구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49975821
사람인	[신입/경력] 웹 보안솔루션 기술지원 담당 채용		2 ~ 5년 · 정규직	서울 동작구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49973732
사람인	정규직 웹퍼블리셔 경력직 모집 (vue 경험자 우대)	(주)돔팸	5 ~ 20년 · 정규직	서울 영등포구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49973369
사람인	프로그램 운영 관리 하실분을 모집 합니다.	미래씨앤에스	1 ~ 5년 · 정규직	서울 중구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49956442
사람인	윈도우 애플리케이션 개발자 채용	(주)온택트헬스	5 ~ 10년 · 정규직	서울 서대문구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49707932
사람인	디에스글로벌(주) 백엔드 개발자 경력직 상반기 채용	디에스글로벌 주식회사	경력 3년↑ · 정규직	서울 성동구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49714299
사람인	[LASH] 워드프레스 개발자 (3년 이상)	(주)래쉬크리에이티브	경력 3년↑ · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49939816
사람인	2023년 상반기 IT개발·데이터 경력직 채용합니다		2 ~ 8년 · 정규직 외	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49716957
사람인	발전플랜트 분석 솔루션 개발 연구인력 모집	(주)제이에스티앤랩	경력 3년↑ · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49924389
사람인	[위버스브레인] B2B사업 백엔드개발자 모집 (경력)	(주)위버스브레인	5 ~ 15년 · 정규직	서울 구로구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49921529
사람인	[플랫폼사업본부] JAVA 경력 개발자 모집	(주)포비즈코리아	경력 5년↑ · 정규직	서울 서초구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49898434
사람인	[넛지헬스케어] 백엔드/서버 개발자	넛지헬스케어(주)	경력 3년↑ · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49873955
사람인	[경력] 공공기관 SI/SM 정규직 개발자 (프리 사절)	하이퍼테크	경력 3년↑ · 정규직	서울 마포구 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49873008
사람인	[코스닥 상장] 웹 경력(5년 이상) 개발자 모집	(주)포니링크	5 ~ 10년 · 정규직	서울 영등포구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49871991
잡코리아	System Engineer(Seoul)	㈜스트라드비젼	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46502198?Oem_Code=C1&sc=212
잡코리아	데이터 파이프라인 백엔드 엔지니어(서울)	㈜스트라드비젼	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46501944?Oem_Code=C1&sc=212
잡코리아	3D Graphics 개발자	(주)이우소프트	개발·데이터	서울 서초구 외 1	https://www.jobkorea.co.kr/Recruit/GI_Read/46500550?Oem_Code=C1&sc=212
잡코리아	백엔드 개발자 (3년이상)	㈜씨드앤	개발·데이터	서울 성동구	https://www.jobkorea.co.kr/Recruit/GI_Read/46499832?Oem_Code=C1&sc=212
잡코리아	데이터 엔지니어 (3년이상)	㈜씨드앤	개발·데이터	서울 성동구	https://www.jobkorea.co.kr/Recruit/GI_Read/46499369?Oem_Code=C1&sc=212
잡코리아	클라우드/가상화 관리 시스템 백엔드 개발자	나무기술㈜	개발·데이터	서울 강서구	https://www.jobkorea.co.kr/Recruit/GI_Read/46498609?Oem_Code=C1&sc=212
잡코리아	Business Data Analyst	엔카닷컴㈜	개발·데이터	서울 중구	https://www.jobkorea.co.kr/Recruit/GI_Read/46497912?Oem_Code=C1&sc=212
잡코리아	3D Mesh Processing 개발자	(주)이우소프트	개발·데이터	서울 서초구 외 1	https://www.jobkorea.co.kr/Recruit/GI_Read/46489685?Oem_Code=C1&sc=212
잡코리아	ERP 개발자 및 시스템 관리자	피엠인터내셔널코리아(유)	개발·데이터	서울 영등포구	https://www.jobkorea.co.kr/Recruit/GI_Read/46480916?Oem_Code=C1&sc=212
잡코리아	풀스텍 개발자	㈜폴싯	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46475638?Oem_Code=C1&sc=212
잡코리아	IT 기획자	오로라월드㈜	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46472650?Oem_Code=C1&sc=212
잡코리아	소프트웨어 개발 및 유지보수	㈜유니온커뮤니티	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46440820?Oem_Code=C1&sc=212
잡코리아	Andriod 개발 및 유지보수	㈜유니온커뮤니티	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46440743?Oem_Code=C1&sc=212
잡코리아	Linux / Android BSP 개발	㈜유니온커뮤니티	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46440611?Oem_Code=C1&sc=212
잡코리아	RTOS F/W 개발	㈜유니온커뮤니티	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46440247?Oem_Code=C1&sc=212
잡코리아	정보보호 엔지니어	㈜엘리스	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46438069?Oem_Code=C1&sc=212
잡코리아	QA 엔지니어	㈜와탭랩스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46400146?Oem_Code=C1&sc=212
잡코리아	웹개발 Front-End/Back-End	㈜비스텔리젼스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46392025?Oem_Code=C1&sc=212
잡코리아	ApplicationSever/Client개발	㈜비스텔리젼스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46391977?Oem_Code=C1&sc=212
잡코리아	응용소프트웨어 개발 (경력)	㈜상화	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46378821?Oem_Code=C1&sc=212
잡코리아	[BANDI SNC] 솔루션 개발자	반디에스앤씨㈜	개발·데이터	서울 성동구	https://www.jobkorea.co.kr/Recruit/GI_Read/46370783?Oem_Code=C1&sc=212
잡코리아	[서울] 데이터사업부 개발자 - MES C#	위즈코어㈜	개발·데이터	서울 성동구	https://www.jobkorea.co.kr/Recruit/GI_Read/46510771?Oem_Code=C1&sc=212
잡코리아	[삼성 계열사 씨브이네트] 백엔드 서버/보안	㈜씨브이네트	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46504438?Oem_Code=C1&sc=212
잡코리아	SW System Engineer(Seoul)	㈜스트라드비젼	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46503140?Oem_Code=C1&sc=212
잡코리아	Cybersecurity Manager	㈜스트라드비젼	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46503082?Oem_Code=C1&sc=212
잡코리아	A-SPICE Quality Manager	㈜스트라드비젼	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46503012?Oem_Code=C1&sc=212
잡코리아	Frontend Engineer(Seoul)	㈜스트라드비젼	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46502968?Oem_Code=C1&sc=212
잡코리아	시니어 Requirement 엔지니어 (서울)	㈜스트라드비젼	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46502883?Oem_Code=C1&sc=212
잡코리아	SAP ERP 운영담당자(Seoul)	㈜스트라드비젼	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46502840?Oem_Code=C1&sc=212
잡코리아	알고리즘 엔지니어, 3D 컴퓨터 비전 (서울)	㈜스트라드비젼	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46502676?Oem_Code=C1&sc=212
잡코리아	[CJ그룹사] CRM 컨설팅 컨설턴트 경력직	㈜디엑스이	개발·데이터	서울 중구 외 1	https://www.jobkorea.co.kr/Recruit/GI_Read/46485217?Oem_Code=C1&sc=212
잡코리아	컨슈머 커머스 CTO 검색엔진 개발 경력	㈜커넥트웨이브	개발·데이터	서울 금천구	https://www.jobkorea.co.kr/Recruit/GI_Read/46484283?Oem_Code=C1&sc=212
잡코리아	[골프 IT 서비스 기업] 풀스택 개발자	㈜그린잇	개발·데이터	서울 용산구	https://www.jobkorea.co.kr/Recruit/GI_Read/46483775?Oem_Code=C1&sc=212
잡코리아	Software Engineer (프론트엔드)	㈜부스터스	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46477584?Oem_Code=C1&sc=212
잡코리아	Linux APP 개발	㈜유니온커뮤니티	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46440461?Oem_Code=C1&sc=212
잡코리아	SW개발자 (USB Device SDK 개발)	㈜엑스페릭스	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46433744?Oem_Code=C1&sc=212
잡코리아	바이오인식 / 딥러닝 / OCR 알고리즘 개발	㈜엑스페릭스	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46433718?Oem_Code=C1&sc=212
잡코리아	DevOps 엔지니어	토르드라이브	개발·데이터	서울 영등포구	https://www.jobkorea.co.kr/Recruit/GI_Read/46432699?Oem_Code=C1&sc=212
잡코리아	FMS 설계 및 개발 소프트웨어 엔지니어	토르드라이브	개발·데이터	서울 영등포구	https://www.jobkorea.co.kr/Recruit/GI_Read/46432684?Oem_Code=C1&sc=212
잡코리아	시니어 소프트웨어 엔지니어 (임베디드 AI)	토르드라이브	개발·데이터	서울 영등포구	https://www.jobkorea.co.kr/Recruit/GI_Read/46432654?Oem_Code=C1&sc=212
잡코리아	시니어 소프트웨어 엔지니어 Perception	토르드라이브	개발·데이터	서울 영등포구	https://www.jobkorea.co.kr/Recruit/GI_Read/46432647?Oem_Code=C1&sc=212
잡코리아	Simulation Software 엔지니어	토르드라이브	개발·데이터	서울 영등포구	https://www.jobkorea.co.kr/Recruit/GI_Read/46432641?Oem_Code=C1&sc=212
잡코리아	연구소 소프트웨어개발자 정규직	㈜이노카	개발·데이터	서울 구로구 외 1	https://www.jobkorea.co.kr/Recruit/GI_Read/46422507?Oem_Code=C1&sc=212
잡코리아	Data Engineer/DBA (경력)	㈜메타넷티플랫폼	개발·데이터	서울 강남구 외 1	https://www.jobkorea.co.kr/Recruit/GI_Read/46419615?Oem_Code=C1&sc=212
잡코리아	[F&B with AI] 소프트웨어 개발자	블리츠다이나믹스	개발·데이터	서울 강동구 외 1	https://www.jobkorea.co.kr/Recruit/GI_Read/46416535?Oem_Code=C1&sc=212
잡코리아	POS SW 개발	㈜오케이포스	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46413452?Oem_Code=C1&sc=212
잡코리아	시스템 모니터링 개발자	㈜와탭랩스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46399714?Oem_Code=C1&sc=212
잡코리아	DB 엔지니어	㈜와탭랩스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46399704?Oem_Code=C1&sc=212
잡코리아	백엔드 개발자	㈜와탭랩스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46399657?Oem_Code=C1&sc=212
잡코리아	데브옵스 엔지니어	㈜와탭랩스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46399640?Oem_Code=C1&sc=212
잡코리아	AI/ML 엔지니어	㈜와탭랩스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46399599?Oem_Code=C1&sc=212
잡코리아	쿠버네티스 컨설턴트	㈜와탭랩스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46399488?Oem_Code=C1&sc=212
잡코리아	SIEM Lead	㈜와탭랩스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46399441?Oem_Code=C1&sc=212
잡코리아	IoT Specialist	㈜비스텔리젼스	개발·데이터	서울 서초구 외 1	https://www.jobkorea.co.kr/Recruit/GI_Read/46391334?Oem_Code=C1&sc=212
잡코리아	Customer On-prem Engineer	올거나이즈코리아㈜	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46376620?Oem_Code=C1&sc=212
잡코리아	모바일 개발자 (전임급 1명)	㈜닷	개발·데이터	서울 금천구	https://www.jobkorea.co.kr/Recruit/GI_Read/46368763?Oem_Code=C1&sc=212
잡코리아	오프라인 결제 개발 (경력 3년이상)	㈜엑심베이	개발·데이터	서울 구로구	https://www.jobkorea.co.kr/Recruit/GI_Read/46351512?Oem_Code=C1&sc=212
잡코리아	[경력]AWS 클라우드 SA	㈜웅진	개발·데이터	서울 중구	https://www.jobkorea.co.kr/Recruit/GI_Read/46349919?Oem_Code=C1&sc=212
잡코리아	[경력] 마이크로소프트 파워 플랫폼 엔지니어	㈜웅진	개발·데이터	서울 중구	https://www.jobkorea.co.kr/Recruit/GI_Read/46349797?Oem_Code=C1&sc=212
잡코리아	[경력]ERP개발(.NET,C#,VB.NET)	㈜웅진	개발·데이터	서울 중구	https://www.jobkorea.co.kr/Recruit/GI_Read/46349729?Oem_Code=C1&sc=212
잡코리아	[경력] ABAP개발	㈜웅진	개발·데이터	서울 중구	https://www.jobkorea.co.kr/Recruit/GI_Read/46349675?Oem_Code=C1&sc=212
잡코리아	하드웨어 개발팀 펌웨어 엔지니어	오션스바이오	개발·데이터	서울 용산구	https://www.jobkorea.co.kr/Recruit/GI_Read/46315711?Oem_Code=C1&sc=212
잡코리아	기술지원 엔지니어 경력	㈜에스티씨랩(STCLab.co.,Ltd.)	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46242713?Oem_Code=C1&sc=212
잡코리아	QA Engineer	㈜에스티씨랩(STCLab.co.,Ltd.)	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46242689?Oem_Code=C1&sc=212
잡코리아	대용량 트래픽 제어 엔진 개발	㈜에스티씨랩(STCLab.co.,Ltd.)	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46242682?Oem_Code=C1&sc=212
잡코리아	개발자 LIS System 개발 및 운영	오픈헬스케어㈜	개발·데이터	서울 성동구	https://www.jobkorea.co.kr/Recruit/GI_Read/46192075?Oem_Code=C1&sc=212
잡코리아	[케어팟] 가전제품 하드웨어 개발 경력	헬스앤바이오㈜	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46513430?Oem_Code=C1&sc=212
잡코리아	[케어팟] 가전제품 소프트웨어 개발 경력	헬스앤바이오㈜	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46513305?Oem_Code=C1&sc=212
잡코리아	생성형 AI 개발자	㈜시어스랩	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46509157?Oem_Code=C1&sc=212
잡코리아	HP 서버 엔지니어 (폴란드 상주)	㈜링네트	개발·데이터	서울 구로구	https://www.jobkorea.co.kr/Recruit/GI_Read/46508134?Oem_Code=C1&sc=212
잡코리아	IDS / IPS 개발자 경력	㈜코닉글로리(KORNIC GLORY CO.,Ltd.)	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46500055?Oem_Code=C1&sc=212
잡코리아	C++ 개발자(3년 이상)	㈜파더스랩	개발·데이터	서울 강남구 외 5	https://www.jobkorea.co.kr/Recruit/GI_Read/46500719?Oem_Code=C1&sc=212
잡코리아	안드로이드 앱개발(3년 이상)	㈜파더스랩	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46500489?Oem_Code=C1&sc=212
잡코리아	QA 엔지니어	㈜파더스랩	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46493453?Oem_Code=C1&sc=212
잡코리아	솔루션사업 Flutter 앱 개발자	㈜시어스랩	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46492207?Oem_Code=C1&sc=212
잡코리아	프론트엔드 개발자	큐어스트림㈜	개발·데이터	서울 구로구	https://www.jobkorea.co.kr/Recruit/GI_Read/46484930?Oem_Code=C1&sc=212
잡코리아	Firmware 개발자	큐어스트림㈜	개발·데이터	서울 구로구	https://www.jobkorea.co.kr/Recruit/GI_Read/46484911?Oem_Code=C1&sc=212
잡코리아	SW QA	큐어스트림㈜	개발·데이터	서울 구로구	https://www.jobkorea.co.kr/Recruit/GI_Read/46484904?Oem_Code=C1&sc=212
잡코리아	Javascript 웹개발자 (풀스택)	㈜플랙스뉴럴랩스	개발·데이터	서울 관악구	https://www.jobkorea.co.kr/Recruit/GI_Read/46476598?Oem_Code=C1&sc=212
잡코리아	(Web) 프론트엔드 개발자 (4년차 이상)	㈜코어시큐리티	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46467021?Oem_Code=C1&sc=212
잡코리아	백엔드 개발자 경력직	㈜엠트리센	개발·데이터	서울 금천구	https://www.jobkorea.co.kr/Recruit/GI_Read/46466906?Oem_Code=C1&sc=212
잡코리아	인공지능 및 영상처리	에어빌리티㈜	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46465443?Oem_Code=C1&sc=212
잡코리아	항공전자 소프트웨어	에어빌리티㈜	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46465316?Oem_Code=C1&sc=212
잡코리아	정보보호 인증 담당 모집	㈜코닉글로리(KORNIC GLORY CO.,Ltd.)	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46461317?Oem_Code=C1&sc=212
잡코리아	Java Back-End	㈜미니레코드	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46458918?Oem_Code=C1&sc=212
잡코리아	네트워크 필드엔지니어 경력직	㈜세종아이티엘	개발·데이터	서울 구로구	https://www.jobkorea.co.kr/Recruit/GI_Read/46455448?Oem_Code=C1&sc=212
잡코리아	MLOps 정규직	㈜엠트리센	개발·데이터	서울 금천구	https://www.jobkorea.co.kr/Recruit/GI_Read/46447206?Oem_Code=C1&sc=212
잡코리아	Camera Sensor Engineer	㈜모빌린트	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46448624?Oem_Code=C1&sc=212
잡코리아	Front-End Engineer	㈜앰버로드	개발·데이터	서울 강남구 외 1	https://www.jobkorea.co.kr/Recruit/GI_Read/46441461?Oem_Code=C1&sc=212
잡코리아	Data Engineer	㈜앰버로드	개발·데이터	서울 강남구 외 1	https://www.jobkorea.co.kr/Recruit/GI_Read/46441399?Oem_Code=C1&sc=212
잡코리아	프론트엔드 시니어 개발자 (5년 이상)	㈜포지큐브	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46440498?Oem_Code=C1&sc=212
잡코리아	Backend Development 시니어	㈜포지큐브	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46440450?Oem_Code=C1&sc=212
잡코리아	네트워크/보안부문 경력 엔지니어	㈜씨케이커뮤스트리	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46440195?Oem_Code=C1&sc=212
잡코리아	연구소개발자 Frontend developer	유비퍼스트대원	개발·데이터	서울 금천구 외 3	https://www.jobkorea.co.kr/Recruit/GI_Read/46433815?Oem_Code=C1&sc=212
잡코리아	연구소 개발자 Backend developer	유비퍼스트대원	개발·데이터	서울 금천구 외 3	https://www.jobkorea.co.kr/Recruit/GI_Read/46433736?Oem_Code=C1&sc=212
잡코리아	loT펌웨어/통신 엔지니어	㈜커널로그	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46424373?Oem_Code=C1&sc=212
잡코리아	DevOps Engineer (경력)	㈜인피니티익스체인지코리아	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46415224?Oem_Code=C1&sc=212
잡코리아	Windows Driver Engineer	㈜모빌린트	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46408914?Oem_Code=C1&sc=212
잡코리아	Linux System Engineer	㈜모빌린트	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46408877?Oem_Code=C1&sc=212
잡코리아	SAP FCM/SCM/EWM 모듈 개발자	㈜웅진	개발·데이터	서울 중구	https://www.jobkorea.co.kr/Recruit/GI_Read/46412402?Oem_Code=C1&sc=212
원티드	Power Apps 개발자	인포유앤컴퍼니	경력 2년 이상	서울 성동구	https://www.wanted.co.kr/wd/242623
원티드	UI 개발자	이롬넷	경력 2년 이상	서울 강남구	https://www.wanted.co.kr/wd/258665
원티드	웹 Front-end 엔지니어	파인테크소프트	경력 3-30년	서울 서초구	https://www.wanted.co.kr/wd/253574
원티드	[라이브클래스] Front-end Engineer	퓨쳐스콜레	경력 3-7년	서울 성동구	https://www.wanted.co.kr/wd/267756
원티드	데이터 엔지니어링 크롤러	얼터너티브자산운용	경력 1-12년	서울 강남구	https://www.wanted.co.kr/wd/267090
원티드	이커머스 솔루션 Python Backend 리드	샐러드랩	경력 3-8년	서울 강남구	https://www.wanted.co.kr/wd/267011
원티드	국토개발 공간정보 플랫폼 프론트엔트 개발자	인프라시프트	경력 4년 이상	서울 송파구	https://www.wanted.co.kr/wd/266909
원티드	Python 개발자	애드크림	경력 3-20년	서울 강남구	https://www.wanted.co.kr/wd/267253
원티드	PHP Back-end engineer	애드포러스	경력 6-10년	서울 강남구	https://www.wanted.co.kr/wd/264496
원티드	AI 백엔드 개발자	미디어윌네트웍스(알바천국)	경력 3-10년	서울 강남구	https://www.wanted.co.kr/wd/265246
원티드	파이썬 백엔드 개발자	한국글로벌널리지네트웍	경력 3-5년	서울 강남구	https://www.wanted.co.kr/wd/264631
원티드	SRE/공통 서비스 개발자	빗썸	경력 3-8년	서울 강남구	https://www.wanted.co.kr/wd/195760
원티드	Mid-level Full Stack Developer (전문연구요원 가능)	어크로스비	경력 3-8년	서울 서초구	https://www.wanted.co.kr/wd/266750
원티드	프론트엔드 개발자(시니어/5년 이상)	워드바이스	경력 5-10년	서울 강남구	https://www.wanted.co.kr/wd/240957
원티드	[패치스] 웹 프론트엔드 개발자 (3년 이상)	심플컴퍼니	경력 3년 이상	서울 광진구	https://www.wanted.co.kr/wd/260109
원티드	Security Compliance Manager	엔젤스윙	경력 3-15년	서울 서초구	https://www.wanted.co.kr/wd/251646
원티드	보안 아키텍트	엔젤스윙	경력 3-15년	서울 서초구	https://www.wanted.co.kr/wd/251644
원티드	Javascript 웹개발자 (풀스택)	플랙스뉴럴랩스	경력 3년 이상	서울 관악구	https://www.wanted.co.kr/wd/265753
원티드	Python 개발자(4년 이상)	자이온아이티에스	경력 4-11년	서울 서초구	https://www.wanted.co.kr/wd/267569
원티드	백엔드 개발자 (Senior)	엑스트라이버(트립스토어)	경력 5-20년	서울 강남구	https://www.wanted.co.kr/wd/266432
원티드	서비스 엔진 개발자 (5년이상~10년이하)	래브라도랩스	경력 5년 이상	서울 서초구	https://www.wanted.co.kr/wd/264018
원티드	Software Developer(Python)	람다256	경력 3-7년	서울 서초구	https://www.wanted.co.kr/wd/261586
원티드	백엔드 리드 엔지니어 (Python)	엘리스	경력 5-10년	서울 강남구	https://www.wanted.co.kr/wd/230306
원티드	SRE	디어유	경력 3-10년	서울 강남구	https://www.wanted.co.kr/wd/254807
원티드	의료영상 분석 웹서비스 풀스택 개발	레이메드	경력 5-6년	서울 서초구	https://www.wanted.co.kr/wd/266437
